,Antecedent,Consequent,Confidence,Support,len_act,act,len_cqt,cqt
51,set(),{'دهه 1940 میلادی'},0.008465150766188829,0.008465150766188829,0,,0,
52,set(),{'دهه 1950 میلادی'},0.011272155921192007,0.011272155921192007,0,,0,
53,set(),{'دهه 1960 میلادی'},0.01595932490643316,0.01595932490643316,0,,0,
54,set(),{'دهه 1970 میلادی'},0.02006390791610762,0.02006390791610762,0,,0,
55,set(),{'دهه 1980 میلادی'},0.026445872466633713,0.026445872466633713,0,,0,
56,set(),{'دهه 1990 میلادی'},0.057887861026763646,0.057887861026763646,0,,0,
57,set(),{'دهه 2000 میلادی'},0.1168084881011228,0.1168084881011228,0,,0,
58,set(),{'دهه 2010 میلادی'},0.1814755313890262,0.1814755313890262,0,,0,
59,set(),{'دهه 2020 میلادی'},0.03237765694513099,0.03237765694513099,0,,0,
60,set(),{'دینی و مذهبی'},0.06017406962785114,0.06017406962785114,0,,0,
61,set(),{'رمان'},0.07391780241508368,0.07391780241508368,0,,0,
62,set(),{'رنگ آمیزی'},0.008050278935103454,0.008050278935103454,0,,0,
63,set(),{'روانشناسی'},0.09391992090954028,0.09391992090954028,0,,0,
64,set(),{'روانشناسی کودک'},0.013364169197090601,0.013364169197090601,0,,0,
65,set(),{'زبان اصلی'},0.008888849657510063,0.008888849657510063,0,,0,
66,set(),{'زنان و فمنیسم'},0.01011581103029447,0.01011581103029447,0,,0,
67,set(),{'زندگی نامه'},0.040992867735329425,0.040992867735329425,0,,0,
68,set(),{'سرگرمی'},0.013346515076618883,0.013346515076618883,0,,0,
69,set(),{'سلامت'},0.011951839559353153,0.011951839559353153,0,,0,
70,set(),{'سیاسی'},0.044020549396229076,0.044020549396229076,0,,0,
71,set(),{'سینما و تئاتر'},0.029023374055504553,0.029023374055504553,0,,0,
72,set(),{'شعر'},0.04030435703693242,0.04030435703693242,0,,0,
73,set(),{'شعر ایرانی'},0.05317421086081491,0.05317421086081491,0,,0,
74,set(),{'شعر معاصر'},0.027152037285502435,0.027152037285502435,0,,0,
75,set(),{'شعر نو'},0.011016171174352093,0.011016171174352093,0,,0,
76,set(),{'شعر کودک'},0.017115669797330698,0.017115669797330698,0,,0,
77,set(),{'صوتی و تصویری'},0.015156062424969988,0.015156062424969988,0,,0,
78,set(),{'عرفان'},0.013284725654967869,0.013284725654967869,0,,0,
79,set(),{'علمی'},0.03759444954452369,0.03759444954452369,0,,0,
80,set(),{'فرهنگی'},0.011431043005437468,0.011431043005437468,0,,0,
81,set(),{'فلسفی'},0.06346656309582657,0.06346656309582657,0,,0,
82,set(),{'مجموعه داستان'},0.03232469458371584,0.03232469458371584,0,,0,
83,set(),{'مجموعه مقالات'},0.01735400042369889,0.01735400042369889,0,,0,
84,set(),{'مدیریت'},0.022862086010874937,0.022862086010874937,0,,0,
85,set(),{'معنویت'},0.01096320881293694,0.01096320881293694,0,,0,
86,set(),{'موسیقی'},0.020858343337334936,0.020858343337334936,0,,0,
87,set(),{'نقد ادبی'},0.031706800367205704,0.031706800367205704,0,,0,
88,set(),{'نمایشنامه درام'},0.014335145823035097,0.014335145823035097,0,,0,
89,set(),{'هنری'},0.03631452581032413,0.03631452581032413,0,,0,
90,set(),{'پرفروش ترین کتاب ها'},0.013337688016383024,0.013337688016383024,0,,0,
91,set(),{'پرفروش ترین کتاب های نیویورک تایمز'},0.019242991314172727,0.019242991314172727,0,,0,
92,set(),{'پزشکی'},0.009603841536614645,0.009603841536614645,0,,0,
93,set(),{'کتاب مصور'},0.1850151825436057,0.1850151825436057,0,,0,
94,set(),{'کتاب نوجوان'},0.07289386342772403,0.07289386342772403,0,,0,
95,set(),{'کتاب هایی که زندگی تان را دگرگون خواهند کرد'},0.009948096885813149,0.009948096885813149,0,,0,
96,set(),{'کتاب کودک'},0.1628062989901843,0.1628062989901843,0,,0,
97,set(),{'گردآوری و تلفیق'},0.018607442977190875,0.018607442977190875,0,,0,
98,set(),"{'1001 رمانی که باید قبل از مرگ بخوانید', 'ادبیات داستانی'}",0.013399477438034038,0.013399477438034038,0,,0,
99,{'1001 رمانی که باید قبل از مرگ بخوانید'},{'ادبیات داستانی'},0.97495183044316,0.013399477438034038,1,1001 رمانی که باید قبل از مرگ بخوانید,1,1001 رمانی که باید قبل از مرگ بخوانید
100,{'ادبیات داستانی'},{'1001 رمانی که باید قبل از مرگ بخوانید'},0.04274129969591171,0.013399477438034038,1,ادبیات داستانی,1,ادبیات داستانی
101,set(),"{'1001 رمانی که باید قبل از مرگ بخوانید', 'ادبیات کلاسیک'}",0.009506743874020196,0.009506743874020196,0,,0,
102,{'1001 رمانی که باید قبل از مرگ بخوانید'},{'ادبیات کلاسیک'},0.6917148362235068,0.009506743874020196,1,1001 رمانی که باید قبل از مرگ بخوانید,1,1001 رمانی که باید قبل از مرگ بخوانید
103,{'ادبیات کلاسیک'},{'1001 رمانی که باید قبل از مرگ بخوانید'},0.16405178979436405,0.009506743874020196,1,ادبیات کلاسیک,1,ادبیات کلاسیک
104,set(),"{'آموزشی', 'ادبیات آمریکا'}",0.01708036155638726,0.01708036155638726,0,,0,
105,{'آموزشی'},{'ادبیات آمریکا'},0.1762295081967213,0.01708036155638726,1,آموزشی,1,آموزشی
106,{'ادبیات آمریکا'},{'آموزشی'},0.0831399845320959,0.01708036155638726,1,ادبیات آمریکا,1,ادبیات آمریکا
107,set(),"{'ادبیات ایران', 'آموزشی'}",0.05082621283807641,0.05082621283807641,0,,0,
108,{'آموزشی'},{'ادبیات ایران'},0.524408014571949,0.05082621283807641,1,آموزشی,1,آموزشی
109,{'ادبیات ایران'},{'آموزشی'},0.11364398918428169,0.05082621283807641,1,ادبیات ایران,1,ادبیات ایران
110,set(),"{'ادبیات معاصر', 'آموزشی'}",0.02212061295106278,0.02212061295106278,0,,0,
111,{'آموزشی'},{'ادبیات معاصر'},0.22823315118397083,0.02212061295106278,1,آموزشی,1,آموزشی
112,{'ادبیات معاصر'},{'آموزشی'},0.0897018291155099,0.02212061295106278,1,ادبیات معاصر,1,ادبیات معاصر
113,set(),"{'ادبیات واقع گرایانه', 'آموزشی'}",0.021891109384930444,0.021891109384930444,0,,0,
114,{'آموزشی'},{'ادبیات واقع گرایانه'},0.22586520947176686,0.021891109384930444,1,آموزشی,1,آموزشی
115,{'ادبیات واقع گرایانه'},{'آموزشی'},0.12259021255561048,0.021891109384930444,1,ادبیات واقع گرایانه,1,ادبیات واقع گرایانه
116,set(),"{'ادبیات کودک و نوجوان', 'آموزشی'}",0.02943824588658993,0.02943824588658993,0,,0,
117,{'آموزشی'},{'ادبیات کودک و نوجوان'},0.30373406193078323,0.02943824588658993,1,آموزشی,1,آموزشی
118,{'ادبیات کودک و نوجوان'},{'آموزشی'},0.16991033217852047,0.02943824588658993,1,ادبیات کودک و نوجوان,1,ادبیات کودک و نوجوان
119,set(),"{'دهه 2000 میلادی', 'آموزشی'}",0.011042652355059671,0.011042652355059671,0,,0,
120,{'آموزشی'},{'دهه 2000 میلادی'},0.1139344262295082,0.011042652355059671,1,آموزشی,1,آموزشی
121,{'دهه 2000 میلادی'},{'آموزشی'},0.09453638630695987,0.011042652355059671,1,دهه 2000 میلادی,1,دهه 2000 میلادی
122,set(),"{'دهه 2010 میلادی', 'آموزشی'}",0.013240590353788575,0.013240590353788575,0,,0,
123,{'آموزشی'},{'دهه 2010 میلادی'},0.13661202185792348,0.013240590353788575,1,آموزشی,1,آموزشی
124,{'دهه 2010 میلادی'},{'آموزشی'},0.07296074711805049,0.013240590353788575,1,دهه 2010 میلادی,1,دهه 2010 میلادی
125,set(),"{'روانشناسی', 'آموزشی'}",0.008085587176046889,0.008085587176046889,0,,0,
126,{'آموزشی'},{'روانشناسی'},0.08342440801457193,0.008085587176046889,1,آموزشی,1,آموزشی
127,{'روانشناسی'},{'آموزشی'},0.08609022556390977,0.008085587176046889,1,روانشناسی,1,روانشناسی
128,set(),"{'سرگرمی', 'آموزشی'}",0.008615210790198433,0.008615210790198433,0,,0,
129,{'آموزشی'},{'سرگرمی'},0.08888888888888889,0.008615210790198433,1,آموزشی,1,آموزشی
130,{'سرگرمی'},{'آموزشی'},0.6455026455026456,0.008615210790198433,1,سرگرمی,1,سرگرمی
131,set(),"{'آموزشی', 'هنری'}",0.009824518042511122,0.009824518042511122,0,,0,
132,{'آموزشی'},{'هنری'},0.10136612021857923,0.009824518042511122,1,آموزشی,1,آموزشی
133,{'هنری'},{'آموزشی'},0.2705396208070005,0.009824518042511122,1,هنری,1,هنری
134,set(),"{'کتاب مصور', 'آموزشی'}",0.03747087070122167,0.03747087070122167,0,,0,
135,{'آموزشی'},{'کتاب مصور'},0.3866120218579235,0.03747087070122167,1,آموزشی,1,آموزشی
136,{'کتاب مصور'},{'آموزشی'},0.20252862595419846,0.03747087070122167,1,کتاب مصور,1,کتاب مصور
137,set(),"{'کتاب کودک', 'آموزشی'}",0.03153908622272438,0.03153908622272438,0,,0,
138,{'آموزشی'},{'کتاب کودک'},0.3254098360655737,0.03153908622272438,1,آموزشی,1,آموزشی
139,{'کتاب کودک'},{'آموزشی'},0.19372153545868573,0.03153908622272438,1,کتاب کودک,1,کتاب کودک
140,set(),"{'ادبیات ایران', 'اجتماعی'}",0.011863568956994563,0.011863568956994563,0,,0,
141,{'اجتماعی'},{'ادبیات ایران'},0.5417170495767836,0.011863568956994563,1,اجتماعی,1,اجتماعی
142,{'ادبیات ایران'},{'اجتماعی'},0.026526141275386345,0.011863568956994563,1,ادبیات ایران,1,ادبیات ایران
143,set(),"{'ادبیات داستانی', 'ادبیات آمریکا'}",0.0703781512605042,0.0703781512605042,0,,0,
144,{'ادبیات آمریکا'},{'ادبیات داستانی'},0.3425711093924551,0.0703781512605042,1,ادبیات آمریکا,1,ادبیات آمریکا
145,{'ادبیات داستانی'},{'ادبیات آمریکا'},0.22449037053722268,0.0703781512605042,1,ادبیات داستانی,1,ادبیات داستانی
146,set(),"{'ادبیات معاصر', 'ادبیات آمریکا'}",0.052062001271096676,0.052062001271096676,0,,0,
147,{'ادبیات آمریکا'},{'ادبیات معاصر'},0.2534158288218613,0.052062001271096676,1,ادبیات آمریکا,1,ادبیات آمریکا
148,{'ادبیات معاصر'},{'ادبیات آمریکا'},0.2111178723556574,0.052062001271096676,1,ادبیات معاصر,1,ادبیات معاصر
149,set(),"{'ادبیات نوجوان', 'ادبیات آمریکا'}",0.01299343266718452,0.01299343266718452,0,,0,
150,{'ادبیات آمریکا'},{'ادبیات نوجوان'},0.06324654120477786,0.01299343266718452,1,ادبیات آمریکا,1,ادبیات آمریکا
151,{'ادبیات نوجوان'},{'ادبیات آمریکا'},0.30590191188694926,0.01299343266718452,1,ادبیات نوجوان,1,ادبیات نوجوان
152,set(),"{'ادبیات واقع گرایانه', 'ادبیات آمریکا'}",0.04014546995268696,0.04014546995268696,0,,0,
153,{'ادبیات آمریکا'},{'ادبیات واقع گرایانه'},0.1954111884506316,0.04014546995268696,1,ادبیات آمریکا,1,ادبیات آمریکا
154,{'ادبیات واقع گرایانه'},{'ادبیات آمریکا'},0.22481463173504698,0.04014546995268696,1,ادبیات واقع گرایانه,1,ادبیات واقع گرایانه
155,set(),"{'ادبیات کلاسیک', 'ادبیات آمریکا'}",0.010980862933408657,0.010980862933408657,0,,0,
156,{'ادبیات آمریکا'},{'ادبیات کلاسیک'},0.053450201942081284,0.010980862933408657,1,ادبیات آمریکا,1,ادبیات آمریکا
157,{'ادبیات کلاسیک'},{'ادبیات آمریکا'},0.18948971820258947,0.010980862933408657,1,ادبیات کلاسیک,1,ادبیات کلاسیک
158,set(),"{'ادبیات کودک و نوجوان', 'ادبیات آمریکا'}",0.04295247510769013,0.04295247510769013,0,,0,
159,{'ادبیات آمریکا'},{'ادبیات کودک و نوجوان'},0.2090745037380768,0.04295247510769013,1,ادبیات آمریکا,1,ادبیات آمریکا
160,{'ادبیات کودک و نوجوان'},{'ادبیات آمریکا'},0.2479111473405339,0.04295247510769013,1,ادبیات کودک و نوجوان,1,ادبیات کودک و نوجوان
161,set(),"{'تاریخی', 'ادبیات آمریکا'}",0.010919073511757645,0.010919073511757645,0,,0,
162,{'ادبیات آمریکا'},{'تاریخی'},0.053149437140156394,0.010919073511757645,1,ادبیات آمریکا,1,ادبیات آمریکا
163,{'تاریخی'},{'ادبیات آمریکا'},0.18509651354182255,0.010919073511757645,1,تاریخی,1,تاریخی
164,set(),"{'تجارت و کسب و کار', 'ادبیات آمریکا'}",0.021688086999505685,0.021688086999505685,0,,0,
165,{'ادبیات آمریکا'},{'تجارت و کسب و کار'},0.10556844547563805,0.021688086999505685,1,ادبیات آمریکا,1,ادبیات آمریکا
166,{'تجارت و کسب و کار'},{'ادبیات آمریکا'},0.5760844079718641,0.021688086999505685,1,تجارت و کسب و کار,1,تجارت و کسب و کار
167,set(),"{'تعلیم و تربیت', 'ادبیات آمریکا'}",0.008818233175623191,0.008818233175623191,0,,0,
168,{'ادبیات آمریکا'},{'تعلیم و تربیت'},0.04292343387470998,0.008818233175623191,1,ادبیات آمریکا,1,ادبیات آمریکا
169,{'تعلیم و تربیت'},{'ادبیات آمریکا'},0.39960000000000007,0.008818233175623191,1,تعلیم و تربیت,1,تعلیم و تربیت
170,set(),"{'خودپروری', 'ادبیات آمریکا'}",0.039236282748393476,0.039236282748393476,0,,0,
171,{'ادبیات آمریکا'},{'خودپروری'},0.19098564922230815,0.039236282748393476,1,ادبیات آمریکا,1,ادبیات آمریکا
172,{'خودپروری'},{'ادبیات آمریکا'},0.6132726269315674,0.039236282748393476,1,خودپروری,1,خودپروری
173,set(),"{'داستان تاریخی', 'ادبیات آمریکا'}",0.008235647200056493,0.008235647200056493,0,,0,
174,{'ادبیات آمریکا'},{'داستان تاریخی'},0.040087651456560965,0.008235647200056493,1,ادبیات آمریکا,1,ادبیات آمریکا
175,{'داستان تاریخی'},{'ادبیات آمریکا'},0.2673352435530086,0.008235647200056493,1,داستان تاریخی,1,داستان تاریخی
176,set(),"{'داستان فانتزی', 'ادبیات آمریکا'}",0.02146741049360921,0.02146741049360921,0,,0,
177,{'ادبیات آمریکا'},{'داستان فانتزی'},0.10449428546876342,0.02146741049360921,1,ادبیات آمریکا,1,ادبیات آمریکا
178,{'داستان فانتزی'},{'ادبیات آمریکا'},0.32199126175029785,0.02146741049360921,1,داستان فانتزی,1,داستان فانتزی
179,set(),"{'داستان ماجرایی', 'ادبیات آمریکا'}",0.008632864910670151,0.008632864910670151,0,,0,
180,{'ادبیات آمریکا'},{'داستان ماجرایی'},0.04202113946893529,0.008632864910670151,1,ادبیات آمریکا,1,ادبیات آمریکا
181,{'داستان ماجرایی'},{'ادبیات آمریکا'},0.3959514170040486,0.008632864910670151,1,داستان ماجرایی,1,داستان ماجرایی
182,set(),"{'داستان معمایی', 'ادبیات آمریکا'}",0.009206623826000989,0.009206623826000989,0,,0,
183,{'ادبیات آمریکا'},{'داستان معمایی'},0.04481395548680931,0.009206623826000989,1,ادبیات آمریکا,1,ادبیات آمریکا
184,{'داستان معمایی'},{'ادبیات آمریکا'},0.43658434491419,0.009206623826000989,1,داستان معمایی,1,داستان معمایی
185,set(),"{'دهه 1980 میلادی', 'ادبیات آمریکا'}",0.011201539439305134,0.011201539439305134,0,,0,
186,{'ادبیات آمریکا'},{'دهه 1980 میلادی'},0.054524361948955914,0.011201539439305134,1,ادبیات آمریکا,1,ادبیات آمریکا
187,{'دهه 1980 میلادی'},{'ادبیات آمریکا'},0.4235647530040053,0.011201539439305134,1,دهه 1980 میلادی,1,دهه 1980 میلادی
188,set(),"{'دهه 1990 میلادی', 'ادبیات آمریکا'}",0.025324835816679613,0.025324835816679613,0,,0,
189,{'ادبیات آمریکا'},{'دهه 1990 میلادی'},0.12327060238893185,0.025324835816679613,1,ادبیات آمریکا,1,ادبیات آمریکا
190,{'دهه 1990 میلادی'},{'ادبیات آمریکا'},0.4374809393107655,0.025324835816679613,1,دهه 1990 میلادی,1,دهه 1990 میلادی
191,set(),"{'دهه 2000 میلادی', 'ادبیات آمریکا'}",0.04884012428500812,0.04884012428500812,0,,0,
192,{'ادبیات آمریکا'},{'دهه 2000 میلادی'},0.2377330927214918,0.04884012428500812,1,ادبیات آمریکا,1,ادبیات آمریکا
193,{'دهه 2000 میلادی'},{'ادبیات آمریکا'},0.41812136325852034,0.04884012428500812,1,دهه 2000 میلادی,1,دهه 2000 میلادی
194,set(),"{'دهه 2010 میلادی', 'ادبیات آمریکا'}",0.07596568038980298,0.07596568038980298,0,,0,
195,{'ادبیات آمریکا'},{'دهه 2010 میلادی'},0.36976884076652056,0.07596568038980298,1,ادبیات آمریکا,1,ادبیات آمریکا
196,{'دهه 2010 میلادی'},{'ادبیات آمریکا'},0.418600126465295,0.07596568038980298,1,دهه 2010 میلادی,1,دهه 2010 میلادی
197,set(),"{'دهه 2020 میلادی', 'ادبیات آمریکا'}",0.01234905726996681,0.01234905726996681,0,,0,
198,{'ادبیات آمریکا'},{'دهه 2020 میلادی'},0.06010999398470396,0.01234905726996681,1,ادبیات آمریکا,1,ادبیات آمریکا
199,{'دهه 2020 میلادی'},{'ادبیات آمریکا'},0.3814067611777535,0.01234905726996681,1,دهه 2020 میلادی,1,دهه 2020 میلادی
200,set(),"{'رمان', 'ادبیات آمریکا'}",0.008624037850434292,0.008624037850434292,0,,0,
201,{'ادبیات آمریکا'},{'رمان'},0.04197817306866031,0.008624037850434292,1,ادبیات آمریکا,1,ادبیات آمریکا
202,{'رمان'},{'ادبیات آمریکا'},0.11667064724146167,0.008624037850434292,1,رمان,1,رمان
203,set(),"{'روانشناسی', 'ادبیات آمریکا'}",0.04581244262410847,0.04581244262410847,0,,0,
204,{'ادبیات آمریکا'},{'روانشناسی'},0.22299561742717194,0.04581244262410847,1,ادبیات آمریکا,1,ادبیات آمریکا
205,{'روانشناسی'},{'ادبیات آمریکا'},0.4877819548872181,0.04581244262410847,1,روانشناسی,1,روانشناسی
206,set(),"{'سیاسی', 'ادبیات آمریکا'}",0.008968293199632795,0.008968293199632795,0,,0,
207,{'ادبیات آمریکا'},{'سیاسی'},0.043653862679384724,0.008968293199632795,1,ادبیات آمریکا,1,ادبیات آمریکا
208,{'سیاسی'},{'ادبیات آمریکا'},0.2037296972127532,0.008968293199632795,1,سیاسی,1,سیاسی
209,set(),"{'علمی', 'ادبیات آمریکا'}",0.011678200692041523,0.011678200692041523,0,,0,
210,{'ادبیات آمریکا'},{'علمی'},0.0568445475638051,0.011678200692041523,1,ادبیات آمریکا,1,ادبیات آمریکا
211,{'علمی'},{'ادبیات آمریکا'},0.31063629960084527,0.011678200692041523,1,علمی,1,علمی
212,set(),"{'فلسفی', 'ادبیات آمریکا'}",0.013514229221100205,0.013514229221100205,0,,0,
213,{'ادبیات آمریکا'},{'فلسفی'},0.06578155882100198,0.013514229221100205,1,ادبیات آمریکا,1,ادبیات آمریکا
214,{'فلسفی'},{'ادبیات آمریکا'},0.21293463143254518,0.013514229221100205,1,فلسفی,1,فلسفی
215,set(),"{'مدیریت', 'ادبیات آمریکا'}",0.008818233175623191,0.008818233175623191,0,,0,
216,{'ادبیات آمریکا'},{'مدیریت'},0.04292343387470998,0.008818233175623191,1,ادبیات آمریکا,1,ادبیات آمریکا
217,{'مدیریت'},{'ادبیات آمریکا'},0.3857142857142858,0.008818233175623191,1,مدیریت,1,مدیریت
218,set(),"{'پرفروش ترین کتاب های نیویورک تایمز', 'ادبیات آمریکا'}",0.013673116305345668,0.013673116305345668,0,,0,
219,{'ادبیات آمریکا'},{'پرفروش ترین کتاب های نیویورک تایمز'},0.0665549540259517,0.013673116305345668,1,ادبیات آمریکا,1,ادبیات آمریکا
220,{'پرفروش ترین کتاب های نیویورک تایمز'},{'ادبیات آمریکا'},0.7105504587155964,0.013673116305345668,1,پرفروش ترین کتاب های نیویورک تایمز,1,پرفروش ترین کتاب های نیویورک تایمز
221,set(),"{'کتاب مصور', 'ادبیات آمریکا'}",0.035890826919002895,0.035890826919002895,0,,0,
222,{'ادبیات آمریکا'},{'کتاب مصور'},0.17470138351808884,0.035890826919002895,1,ادبیات آمریکا,1,ادبیات آمریکا
223,{'کتاب مصور'},{'ادبیات آمریکا'},0.1939885496183206,0.035890826919002895,1,کتاب مصور,1,کتاب مصور
224,set(),"{'کتاب نوجوان', 'ادبیات آمریکا'}",0.022817950709695643,0.022817950709695643,0,,0,
225,{'ادبیات آمریکا'},{'کتاب نوجوان'},0.11106814471083612,0.022817950709695643,1,ادبیات آمریکا,1,ادبیات آمریکا
226,{'کتاب نوجوان'},{'ادبیات آمریکا'},0.3130297892952289,0.022817950709695643,1,کتاب نوجوان,1,کتاب نوجوان
227,set(),"{'کتاب کودک', 'ادبیات آمریکا'}",0.03883023797754396,0.03883023797754396,0,,0,
228,{'ادبیات آمریکا'},{'کتاب کودک'},0.18900919480965883,0.03883023797754396,1,ادبیات آمریکا,1,ادبیات آمریکا
229,{'کتاب کودک'},{'ادبیات آمریکا'},0.23850574712643677,0.03883023797754396,1,کتاب کودک,1,کتاب کودک
230,set(),"{'ادبیات داستانی', 'ادبیات اقتباسی'}",0.020108043217286913,0.020108043217286913,0,,0,
231,{'ادبیات اقتباسی'},{'ادبیات داستانی'},0.8528640958442529,0.020108043217286913,1,ادبیات اقتباسی,1,ادبیات اقتباسی
232,{'ادبیات داستانی'},{'ادبیات اقتباسی'},0.0641401058677779,0.020108043217286913,1,ادبیات داستانی,1,ادبیات داستانی
233,set(),"{'ادبیات کلاسیک', 'ادبیات اقتباسی'}",0.011007344114116234,0.011007344114116234,0,,0,
234,{'ادبیات اقتباسی'},{'ادبیات کلاسیک'},0.4668663421939348,0.011007344114116234,1,ادبیات اقتباسی,1,ادبیات اقتباسی
235,{'ادبیات کلاسیک'},{'ادبیات اقتباسی'},0.18994668697638994,0.011007344114116234,1,ادبیات کلاسیک,1,ادبیات کلاسیک
236,set(),"{'ادبیات انگلیس', 'ادبیات داستانی'}",0.03832709554409999,0.03832709554409999,0,,0,
237,{'ادبیات انگلیس'},{'ادبیات داستانی'},0.41854636591478694,0.03832709554409999,1,ادبیات انگلیس,1,ادبیات انگلیس
238,{'ادبیات داستانی'},{'ادبیات انگلیس'},0.12225475841874085,0.03832709554409999,1,ادبیات داستانی,1,ادبیات داستانی
239,set(),"{'ادبیات معاصر', 'ادبیات انگلیس'}",0.018828119483087352,0.018828119483087352,0,,0,
240,{'ادبیات انگلیس'},{'ادبیات معاصر'},0.2056101792943898,0.018828119483087352,1,ادبیات انگلیس,1,ادبیات انگلیس
241,{'ادبیات معاصر'},{'ادبیات انگلیس'},0.07635035973798189,0.018828119483087352,1,ادبیات معاصر,1,ادبیات معاصر
242,set(),"{'ادبیات واقع گرایانه', 'ادبیات انگلیس'}",0.01634771555681096,0.01634771555681096,0,,0,
243,{'ادبیات انگلیس'},{'ادبیات واقع گرایانه'},0.1785232311548101,0.01634771555681096,1,ادبیات انگلیس,1,ادبیات انگلیس
244,{'ادبیات واقع گرایانه'},{'ادبیات انگلیس'},0.09154720711814138,0.01634771555681096,1,ادبیات واقع گرایانه,1,ادبیات واقع گرایانه
245,set(),"{'ادبیات انگلیس', 'ادبیات کلاسیک'}",0.010301179295247511,0.010301179295247511,0,,0,
246,{'ادبیات انگلیس'},{'ادبیات کلاسیک'},0.11249277038750723,0.010301179295247511,1,ادبیات انگلیس,1,ادبیات انگلیس
